"","X","TYPE","lon","lat","cell","districtName","districtpoints"
"1",1,"Banks, ATMs",44.4414295712798,40.165413058298,6,"Hello",0
"2",2,"Banks, ATMs",44.4414585868635,40.1654263759997,6,"Hello",0
"3",3,"Banks, ATMs",44.456712519377,40.1485425127871,8,"Hello",0
"4",4,"Banks, ATMs",44.4622217073514,40.1449925076114,8,"Hello",0
"5",5,"Banks, ATMs",44.4632041049462,40.1457219015622,8,"Hello",0
"6",6,"Banks, ATMs",44.4394309096042,40.1769949020116,6,"Hello",0
"7",7,"Banks, ATMs",44.442233204133,40.1661300823865,6,"Hello",0
"8",8,"Banks, ATMs",44.4422657231462,40.1661449101862,6,"Hello",0
"9",9,"Banks, ATMs",44.4422989608118,40.1661675637629,6,"Hello",0
"10",10,"Banks, ATMs",44.4441163424631,40.1734312835002,6,"Hello",0
"11",11,"Banks, ATMs",44.4440145633414,40.1756910068344,6,"Hello",0
"12",12,"Banks, ATMs",44.4457511864486,40.1730082548207,6,"Hello",0
"13",13,"Banks, ATMs",44.4455398128623,40.1736472927468,6,"Hello",0
"14",14,"Banks, ATMs",44.4499664410878,40.1742264027998,6,"Hello",0
"15",15,"Banks, ATMs",44.4506532031225,40.1743584641846,6,"Hello",0
"16",16,"Banks, ATMs",44.4460720646681,40.1780153779532,6,"Hello",0
"17",17,"Banks, ATMs",44.4464029141873,40.1787293862621,6,"Hello",0
"18",18,"Banks, ATMs",44.4467962864502,40.179462192706,6,"Hello",0
"19",19,"Banks, ATMs",44.4458387721888,40.1802077569728,6,"Hello",0
"20",20,"Banks, ATMs",44.4557628204586,40.1748252071445,6,"Hello",0
"21",21,"Banks, ATMs",44.4567386603518,40.1720881943746,6,"Hello",0
"22",22,"Banks, ATMs",44.4573958678136,40.1721691223045,6,"Hello",0
"23",23,"Banks, ATMs",44.4573664030723,40.1724191128067,6,"Hello",0
"24",24,"Banks, ATMs",44.4573919152264,40.1728547063579,6,"Hello",0
"25",25,"Banks, ATMs",44.4569680900753,40.1735186619659,6,"Hello",0
"26",26,"Banks, ATMs",44.4575554984396,40.1731252177439,6,"Hello",0
"27",27,"Banks, ATMs",44.4575718477778,40.1732644198333,6,"Hello",0
"28",28,"Banks, ATMs",44.457898115889,40.1741638039662,6,"Hello",0
"29",29,"Banks, ATMs",44.4584433034349,40.1756352044762,6,"Hello",0
"30",30,"Banks, ATMs",44.4651794104244,40.1669992880287,6,"Hello",0
"31",31,"Banks, ATMs",44.458737771185,40.1784366595502,6,"Hello",0
"32",32,"Banks, ATMs",44.459608687853,40.1833182014107,6,"Hello",0
"33",33,"Banks, ATMs",44.4610037714892,40.1834595787409,6,"Hello",0
"34",34,"Banks, ATMs",44.4615197637884,40.1848195998817,6,"Hello",0
"35",35,"Banks, ATMs",44.4608505189018,40.1853907910224,6,"Hello",0
"36",36,"Banks, ATMs",44.4621195689036,40.1873800057217,6,"Hello",0
"37",37,"Banks, ATMs",44.4614735005513,40.190363581148,13,"Hello",0
"38",38,"Banks, ATMs",44.4663089520626,40.1911303670374,13,"Hello",0
"39",39,"Banks, ATMs",44.4559039457897,40.2081853031246,13,"Hello",0
"40",40,"Banks, ATMs",44.4622134428508,40.2068647873705,13,"Hello",0
"41",41,"Banks, ATMs",44.4633808035625,40.2066097783253,13,"Hello",0
"42",42,"Banks, ATMs",44.4624088264251,40.2077624225546,13,"Hello",0
"43",43,"Banks, ATMs",44.4666314472496,40.2091981750602,13,"Hello",0
"44",44,"Banks, ATMs",44.4688919678306,40.2091760160759,13,"Hello",0
"45",45,"Banks, ATMs",44.4401706722406,40.2331347014833,13,"Hello",0
"46",46,"Banks, ATMs",44.5142616507497,40.1425898194862,11,"Hello",0
"47",47,"Banks, ATMs",44.4824912934223,40.1508717960206,8,"Hello",0
"48",48,"Banks, ATMs",44.4831838945064,40.1503961681343,8,"Hello",0
"49",49,"Banks, ATMs",44.4821161569597,40.1517175773559,8,"Hello",0
"50",50,"Banks, ATMs",44.4819912911352,40.1518424730577,8,"Hello",0
"51",51,"Banks, ATMs",44.4824955155041,40.152051616198,8,"Hello",0
"52",52,"Banks, ATMs",44.482728897815,40.152160307208,8,"Hello",0
"53",53,"Banks, ATMs",44.4790273896867,40.1541038076785,8,"Hello",0
"54",54,"Banks, ATMs",44.4787395694697,40.1548541133352,8,"Hello",0
"55",55,"Banks, ATMs",44.4788092787358,40.1548048850795,8,"Hello",0
"56",56,"Banks, ATMs",44.4786350055706,40.1549299124208,8,"Hello",0
"57",57,"Banks, ATMs",44.4785285552095,40.1550160101925,8,"Hello",0
"58",58,"Banks, ATMs",44.4785812863166,40.154968910468,8,"Hello",0
"59",59,"Banks, ATMs",44.4788916542473,40.1547542836134,8,"Hello",0
"60",60,"Banks, ATMs",44.4789989130922,40.1548199213287,8,"Hello",0
"61",61,"Banks, ATMs",44.4789021645361,40.1548857649564,8,"Hello",0
"62",62,"Banks, ATMs",44.4813308497383,40.152916195845,8,"Hello",0
"63",63,"Banks, ATMs",44.4812080500389,40.1530171954972,8,"Hello",0
"64",64,"Banks, ATMs",44.4848719187568,40.1496108632937,8,"Hello",0
"65",65,"Banks, ATMs",44.4842634898148,40.1506813942075,8,"Hello",0
"66",66,"Banks, ATMs",44.4844016507055,40.1508461848449,8,"Hello",0
"67",67,"Banks, ATMs",44.48425145239,40.1512673604322,8,"Hello",0
"68",68,"Banks, ATMs",44.4838598767577,40.1516682781647,8,"Hello",0
"69",69,"Banks, ATMs",44.4892163511338,40.15126729177,8,"Hello",0
"70",70,"Banks, ATMs",44.4908988058294,40.1519783543768,8,"Hello",0
"71",71,"Banks, ATMs",44.4922582263489,40.1518529096315,8,"Hello",0
"72",72,"Banks, ATMs",44.4976861167901,40.1455575791686,8,"Hello",0
"73",73,"Banks, ATMs",44.499090992063,40.1470938715992,8,"Hello",0
"74",74,"Banks, ATMs",44.4946650824896,40.1517322709798,8,"Hello",0
"75",75,"Banks, ATMs",44.4960729222029,40.1518665046398,8,"Hello",0
"76",76,"Banks, ATMs",44.4971169442261,40.1522492922642,8,"Hello",0
"77",77,"Banks, ATMs",44.4979466282225,40.1524059770874,8,"Hello",0
"78",78,"Banks, ATMs",44.5102645070614,40.1487548933345,11,"Hello",0
"79",79,"Banks, ATMs",44.5157863612814,40.1487443189551,11,"Hello",0
"80",80,"Banks, ATMs",44.5158385533994,40.1487090938999,11,"Hello",0
"81",81,"Banks, ATMs",44.510282114041,40.1498732963315,11,"Hello",0
"82",82,"Banks, ATMs",44.5094597962299,40.1546346113394,11,"Hello",0
"83",83,"Banks, ATMs",44.5100543911165,40.1539373084564,11,"Hello",0
"84",84,"Banks, ATMs",44.5099823462307,40.1545196763236,11,"Hello",0
"85",85,"Banks, ATMs",44.5163266979248,40.1501824194517,11,"Hello",0
"86",86,"Banks, ATMs",44.4997083143262,40.1552145015293,8,"Hello",0
"87",87,"Banks, ATMs",44.5018040838841,40.1565319035568,8,"Hello",0
"88",88,"Banks, ATMs",44.5105418169896,40.1571980785192,11,"Hello",0
"89",89,"Banks, ATMs",44.5116173698793,40.1599148897028,11,"Hello",0
"90",90,"Banks, ATMs",44.5065455716167,40.1631273862045,8,"Hello",0
"91",91,"Banks, ATMs",44.5080465666249,40.1631021915526,8,"Hello",0
"92",92,"Banks, ATMs",44.5231944979349,40.1303573095635,11,"Hello",0
"93",93,"Banks, ATMs",44.5236554235072,40.1306047066886,11,"Hello",0
"94",94,"Banks, ATMs",44.523653177719,40.1306542958985,11,"Hello",0
"95",95,"Banks, ATMs",44.524307510572,40.1304330673018,11,"Hello",0
"96",96,"Banks, ATMs",44.5249674129797,40.1318966929793,11,"Hello",0
"97",97,"Banks, ATMs",44.5171147899235,40.1424462968852,11,"Hello",0
"98",98,"Banks, ATMs",44.5212938424568,40.141589893283,11,"Hello",0
"99",99,"Banks, ATMs",44.5221015177287,40.1420800038584,11,"Hello",0
"100",100,"Banks, ATMs",44.5236813848189,40.1420705958563,11,"Hello",0
"101",101,"Banks, ATMs",44.5320801835678,40.1526740981747,11,"Hello",0
"102",102,"Banks, ATMs",44.4908688919305,40.1709937702127,9,"Hello",0
"103",103,"Banks, ATMs",44.5023802633073,40.1741406725844,9,"Hello",0
"104",104,"Banks, ATMs",44.502412512826,40.1741417021713,9,"Hello",0
"105",105,"Banks, ATMs",44.5024405402629,40.1741524785132,9,"Hello",0
"106",106,"Banks, ATMs",44.5039225808186,40.173861997157,9,"Hello",0
"107",107,"Banks, ATMs",44.5075163809443,40.1703245043932,9,"Hello",0
"108",108,"Banks, ATMs",44.5093420270962,40.1695148555373,9,"Hello",0
"109",109,"Banks, ATMs",44.5088044752302,40.1709812773112,9,"Hello",0
"110",110,"Banks, ATMs",44.5130313181365,40.1682673801974,9,"Hello",0
"111",111,"Banks, ATMs",44.5136208824575,40.1682412950669,9,"Hello",0
"112",112,"Banks, ATMs",44.5138002760197,40.1701023753251,9,"Hello",0
"113",113,"Banks, ATMs",44.513725356525,40.1706945577251,9,"Hello",0
"114",114,"Banks, ATMs",44.5138823820367,40.1692879873811,9,"Hello",0
"115",115,"Banks, ATMs",44.5145634846851,40.169280573825,9,"Hello",0
"116",116,"Banks, ATMs",44.5152341668762,40.1692124789008,9,"Hello",0
"117",117,"Banks, ATMs",44.5164582112824,40.1695386749336,9,"Hello",0
"118",118,"Banks, ATMs",44.5139618829393,40.1713641631052,9,"Hello",0
"119",119,"Banks, ATMs",44.5139931443112,40.1714599185371,9,"Hello",0
"120",120,"Banks, ATMs",44.5058323092811,40.1739156731534,9,"Hello",0
"121",121,"Banks, ATMs",44.5109306976761,40.1747223866917,9,"Hello",0
"122",122,"Banks, ATMs",44.5105921226456,40.1751084087344,9,"Hello",0
"123",123,"Banks, ATMs",44.5131993929262,40.1715203919697,9,"Hello",0
"124",124,"Banks, ATMs",44.5132017285459,40.1715440047369,9,"Hello",0
"125",125,"Banks, ATMs",44.5132024471982,40.1715685784801,9,"Hello",0
"126",126,"Banks, ATMs",44.5132309237927,40.1719321040999,9,"Hello",0
"127",127,"Banks, ATMs",44.5132320916025,40.1719492644379,9,"Hello",0
"128",128,"Banks, ATMs",44.5132316424449,40.1719662188476,9,"Hello",0
"129",129,"Banks, ATMs",44.5133597422044,40.1723722997185,9,"Hello",0
"130",130,"Banks, ATMs",44.5149175107386,40.173576868454,9,"Hello",0
"131",131,"Banks, ATMs",44.51498048264,40.1735794767625,9,"Hello",0
"132",132,"Banks, ATMs",44.5135898007487,40.174439869879,9,"Hello",0
"133",133,"Banks, ATMs",44.5136221400989,40.1745843544503,9,"Hello",0
"134",134,"Banks, ATMs",44.5118358401564,40.1762747667611,9,"Hello",0
"135",135,"Banks, ATMs",44.5113921622376,40.1763867135641,9,"Hello",0
"136",136,"Banks, ATMs",44.5124505573053,40.1767575574789,9,"Hello",0
"137",137,"Banks, ATMs",44.5135625817956,40.176308673415,9,"Hello",0
"138",138,"Banks, ATMs",44.5136092941903,40.176285885949,9,"Hello",0
"139",139,"Banks, ATMs",44.5139921561644,40.1748582222235,9,"Hello",0
"140",140,"Banks, ATMs",44.5140528822776,40.1752913977905,9,"Hello",0
"141",141,"Banks, ATMs",44.5142318266822,40.1759871772543,9,"Hello",0
"142",142,"Banks, ATMs",44.4989637906187,40.1817690708974,9,"Hello",0
"143",143,"Banks, ATMs",44.5015926204662,40.1791499084514,9,"Hello",0
"144",144,"Banks, ATMs",44.5049479178839,40.1783024784196,9,"Hello",0
"145",145,"Banks, ATMs",44.5049167463435,40.1788774993201,9,"Hello",0
"146",146,"Banks, ATMs",44.505188486717,40.1791329558364,9,"Hello",0
"147",147,"Banks, ATMs",44.49937881228,40.1829475992437,9,"Hello",0
"148",148,"Banks, ATMs",44.4993910293679,40.1829887087321,9,"Hello",0
"149",149,"Banks, ATMs",44.4994083668529,40.1830180138112,9,"Hello",0
"150",150,"Banks, ATMs",44.5108175997819,40.1772930571828,9,"Hello",0
"151",151,"Banks, ATMs",44.5103836236681,40.1789206016692,9,"Hello",0
"152",152,"Banks, ATMs",44.5106579691559,40.1786350824136,9,"Hello",0
"153",153,"Banks, ATMs",44.5104017696369,40.17942451277,9,"Hello",0
"154",154,"Banks, ATMs",44.5061265075367,40.1823030898015,9,"Hello",0
"155",155,"Banks, ATMs",44.5071160018221,40.1815246053724,9,"Hello",0
"156",156,"Banks, ATMs",44.5087575831723,40.1803879183323,9,"Hello",0
"157",157,"Banks, ATMs",44.5086604752901,40.1814723766606,9,"Hello",0
"158",158,"Banks, ATMs",44.5096081080833,40.1822238897308,9,"Hello",0
"159",159,"Banks, ATMs",44.509891616387,40.182403359429,9,"Hello",0
"160",160,"Banks, ATMs",44.5112248959317,40.1774540769031,9,"Hello",0
"161",161,"Banks, ATMs",44.512125277341,40.1795464748916,9,"Hello",0
"162",162,"Banks, ATMs",44.5135212592925,40.1796053625454,9,"Hello",0
"163",163,"Banks, ATMs",44.5160610660953,40.1790013841828,9,"Hello",0
"164",164,"Banks, ATMs",44.5165179492488,40.1792762636383,9,"Hello",0
"165",165,"Banks, ATMs",44.5116915707218,40.1798632184882,9,"Hello",0
"166",166,"Banks, ATMs",44.513347255622,40.1814143828403,9,"Hello",0
"167",167,"Banks, ATMs",44.5136722660917,40.1818980978266,9,"Hello",0
"168",168,"Banks, ATMs",44.5139792204243,40.1816823893704,9,"Hello",0
"169",169,"Banks, ATMs",44.5144795820376,40.1818784006464,9,"Hello",0
"170",170,"Banks, ATMs",44.5162573479848,40.1816427203528,9,"Hello",0
"171",171,"Banks, ATMs",44.5163832917877,40.1817451871623,9,"Hello",0
"172",172,"Banks, ATMs",44.507752817527,40.1838058833254,9,"Hello",0
"173",173,"Banks, ATMs",44.5107550770381,40.183857012172,9,"Hello",0
"174",174,"Banks, ATMs",44.510786518073,40.1838279133432,9,"Hello",0
"175",175,"Banks, ATMs",44.5099151522474,40.1844448881947,9,"Hello",0
"176",176,"Banks, ATMs",44.5078415710771,40.1863220631527,9,"Hello",0
"177",177,"Banks, ATMs",44.5085593249891,40.1865151787059,9,"Hello",0
"178",178,"Banks, ATMs",44.5106844694568,40.187457758634,9,"Hello",0
"179",179,"Banks, ATMs",44.5111789920207,40.1835739843551,9,"Hello",0
"180",180,"Banks, ATMs",44.5112462758354,40.1835291692215,9,"Hello",0
"181",181,"Banks, ATMs",44.5125651823356,40.1847395792081,9,"Hello",0
"182",182,"Banks, ATMs",44.5129346594119,40.1850258963117,9,"Hello",0
"183",183,"Banks, ATMs",44.5131611246951,40.1852148978795,9,"Hello",0
"184",184,"Banks, ATMs",44.5132634428059,40.1852291038585,9,"Hello",0
"185",185,"Banks, ATMs",44.5149997065871,40.1829736100915,9,"Hello",0
"186",186,"Banks, ATMs",44.514996292989,40.1829808162613,9,"Hello",0
"187",187,"Banks, ATMs",44.5145278215683,40.183333505864,9,"Hello",0
"188",188,"Banks, ATMs",44.5152162005706,40.183792912377,9,"Hello",0
"189",189,"Banks, ATMs",44.5146273549018,40.1840440953814,9,"Hello",0
"190",190,"Banks, ATMs",44.5150075219301,40.1839334651673,9,"Hello",0
"191",191,"Banks, ATMs",44.5114777716842,40.1868564579748,9,"Hello",0
"192",192,"Banks, ATMs",44.5162791770463,40.1864947965999,9,"Hello",0
"193",193,"Banks, ATMs",44.5157736052044,40.1869239861849,9,"Hello",0
"194",194,"Banks, ATMs",44.4803207840328,40.1900635619719,9,"Hello",0
"195",195,"Banks, ATMs",44.4735936601962,40.1940389828251,13,"Hello",0
"196",196,"Banks, ATMs",44.4736178248773,40.1942526620443,13,"Hello",0
"197",197,"Banks, ATMs",44.4735999484031,40.1948333116792,13,"Hello",0
"198",198,"Banks, ATMs",44.4736032721697,40.1948447022983,13,"Hello",0
"199",199,"Banks, ATMs",44.4741033642884,40.1946497577646,13,"Hello",0
"200",200,"Banks, ATMs",44.4796165946816,40.197393957057,13,"Hello",0
"201",201,"Banks, ATMs",44.4793336253671,40.1984575591595,13,"Hello",0
"202",202,"Banks, ATMs",44.4842129146643,40.192281421687,4,"Hello",0
"203",203,"Banks, ATMs",44.4839898629793,40.192762314374,4,"Hello",0
"204",204,"Banks, ATMs",44.4854706458936,40.1931531744111,4,"Hello",0
"205",205,"Banks, ATMs",44.4855196939081,40.1935773126436,4,"Hello",0
"206",206,"Banks, ATMs",44.4866822935488,40.1938808158532,4,"Hello",0
"207",207,"Banks, ATMs",44.4894044583543,40.1960197784744,4,"Hello",0
"208",208,"Banks, ATMs",44.4924873865779,40.197961474325,4,"Hello",0
"209",209,"Banks, ATMs",44.4935535071571,40.1982095171959,4,"Hello",0
"210",210,"Banks, ATMs",44.4786967198307,40.1998128883366,13,"Hello",0
"211",211,"Banks, ATMs",44.4803674964276,40.204062173636,13,"Hello",0
"212",212,"Banks, ATMs",44.4739969139272,40.2046520699928,13,"Hello",0
"213",213,"Banks, ATMs",44.4747464682003,40.2046338201941,13,"Hello",0
"214",214,"Banks, ATMs",44.4748549846866,40.2046614693233,13,"Hello",0
"215",215,"Banks, ATMs",44.4747563496684,40.2047291170212,13,"Hello",0
"216",216,"Banks, ATMs",44.4747478156732,40.2047811220007,13,"Hello",0
"217",217,"Banks, ATMs",44.4748855274063,40.2047831802444,13,"Hello",0
"218",218,"Banks, ATMs",44.4750094949155,40.2047158756414,13,"Hello",0
"219",219,"Banks, ATMs",44.4765528005736,40.2053804113321,13,"Hello",0
"220",220,"Banks, ATMs",44.4772181827045,40.2053869976537,13,"Hello",0
"221",221,"Banks, ATMs",44.4771385021388,40.2054248003827,13,"Hello",0
"222",222,"Banks, ATMs",44.4772446830054,40.2054680916852,13,"Hello",0
"223",223,"Banks, ATMs",44.4912760084173,40.2001657648693,4,"Hello",0
"224",224,"Banks, ATMs",44.4913206546869,40.2001110804481,4,"Hello",0
"225",225,"Banks, ATMs",44.4911545561908,40.2004166127907,4,"Hello",0
"226",226,"Banks, ATMs",44.4937786249673,40.2012534062016,4,"Hello",0
"227",227,"Banks, ATMs",44.4944943127541,40.2015050734361,4,"Hello",0
"228",228,"Banks, ATMs",44.4991978915818,40.1931518706331,4,"Hello",0
"229",229,"Banks, ATMs",44.5047776871376,40.1918900762775,9,"Hello",0
"230",230,"Banks, ATMs",44.5050346951403,40.1919073001892,9,"Hello",0
"231",231,"Banks, ATMs",44.4951616711787,40.1951865572166,4,"Hello",0
"232",232,"Banks, ATMs",44.498071494047,40.1986854962302,4,"Hello",0
"233",233,"Banks, ATMs",44.5057714933364,40.1918607064099,9,"Hello",0
"234",234,"Banks, ATMs",44.5089087696346,40.1918528149713,9,"Hello",0
"235",235,"Banks, ATMs",44.5131914877517,40.1892186700979,9,"Hello",0
"236",236,"Banks, ATMs",44.5141334611586,40.1881053072289,9,"Hello",0
"237",237,"Banks, ATMs",44.5141295984029,40.1881097678538,9,"Hello",0
"238",238,"Banks, ATMs",44.514125196658,40.1881145716033,9,"Hello",0
"239",239,"Banks, ATMs",44.5143879538786,40.1885189088453,9,"Hello",0
"240",240,"Banks, ATMs",44.5144480511711,40.1885211734565,9,"Hello",0
"241",241,"Banks, ATMs",44.5145706712074,40.1882488705778,9,"Hello",0
"242",242,"Banks, ATMs",44.5150239610998,40.1886316589398,9,"Hello",0
"243",243,"Banks, ATMs",44.5151533185007,40.1885589855894,9,"Hello",0
"244",244,"Banks, ATMs",44.5139829933485,40.1889384096176,9,"Hello",0
"245",245,"Banks, ATMs",44.515020098344,40.1892722653223,9,"Hello",0
"246",246,"Banks, ATMs",44.5159312595367,40.1884653130257,9,"Hello",0
"247",247,"Banks, ATMs",44.4955803759326,40.2012027707509,4,"Hello",0
"248",248,"Banks, ATMs",44.4955992405536,40.201252857308,4,"Hello",0
"249",249,"Banks, ATMs",44.4953657684113,40.2016567731636,4,"Hello",0
"250",250,"Banks, ATMs",44.4962745041527,40.2015987966005,4,"Hello",0
"251",251,"Banks, ATMs",44.4952361415158,40.201784321428,4,"Hello",0
"252",252,"Banks, ATMs",44.4954163435618,40.2017588666833,4,"Hello",0
"253",253,"Banks, ATMs",44.4963964055367,40.2021480968166,4,"Hello",0
"254",254,"Banks, ATMs",44.4995961147472,40.2018547850516,4,"Hello",0
"255",255,"Banks, ATMs",44.4988664132419,40.2031712818179,4,"Hello",0
"256",256,"Banks, ATMs",44.5008335440511,40.1994224097527,4,"Hello",0
"257",257,"Banks, ATMs",44.5004946096944,40.2006704787247,4,"Hello",0
"258",258,"Banks, ATMs",44.5018100127649,40.2038201897774,4,"Hello",0
"259",259,"Banks, ATMs",44.5018715473619,40.2039198101153,4,"Hello",0
"260",260,"Banks, ATMs",44.5016208275661,40.2047862676099,4,"Hello",0
"261",261,"Banks, ATMs",44.5016096884566,40.2048004694894,4,"Hello",0
"262",262,"Banks, ATMs",44.502290791105,40.2045550578486,4,"Hello",0
"263",263,"Banks, ATMs",44.5024752152328,40.2044804805259,4,"Hello",0
"264",264,"Banks, ATMs",44.506510088163,40.2057569969603,4,"Hello",0
"265",265,"Banks, ATMs",44.5066710662619,40.2058173026081,4,"Hello",0
"266",266,"Banks, ATMs",44.5083316918961,40.207072869101,4,"Hello",0
"267",267,"Banks, ATMs",44.5105504408164,40.2067432173992,4,"Hello",0
"268",268,"Banks, ATMs",44.5108774275798,40.2071663787507,4,"Hello",0
"269",269,"Banks, ATMs",44.5121267146454,40.2071477866002,4,"Hello",0
"270",270,"Banks, ATMs",44.512634442444,40.2071373585284,4,"Hello",0
"271",271,"Banks, ATMs",44.5162031795732,40.2055778634855,4,"Hello",0
"272",272,"Banks, ATMs",44.5162099169379,40.2055924082357,4,"Hello",0
"273",273,"Banks, ATMs",44.5139886527348,40.206484503151,4,"Hello",0
"274",274,"Banks, ATMs",44.5140134462367,40.2064947941105,4,"Hello",0
"275",275,"Banks, ATMs",44.5141447799312,40.2066101213566,4,"Hello",0
"276",276,"Banks, ATMs",44.5147626411836,40.2069653637169,4,"Hello",0
"277",277,"Banks, ATMs",44.5152979472614,40.2069499959902,4,"Hello",0
"278",278,"Banks, ATMs",44.5170382534613,40.1703366542007,9,"Hello",0
"279",279,"Banks, ATMs",44.5193471932361,40.1701916800842,9,"Hello",0
"280",280,"Banks, ATMs",44.5180565836674,40.1714555941012,9,"Hello",0
"281",281,"Banks, ATMs",44.5214917413139,40.1716363964738,9,"Hello",0
"282",282,"Banks, ATMs",44.5213611262716,40.1723904895586,9,"Hello",0
"283",283,"Banks, ATMs",44.5217271897499,40.1736460572335,9,"Hello",0
"284",284,"Banks, ATMs",44.5166791968423,40.1760709832961,9,"Hello",0
"285",285,"Banks, ATMs",44.5197801812031,40.1762357809518,9,"Hello",0
"286",286,"Banks, ATMs",44.5221454453461,40.1741550181604,9,"Hello",0
"287",287,"Banks, ATMs",44.5231798553958,40.1750016076919,9,"Hello",0
"288",288,"Banks, ATMs",44.5237011477552,40.1760061897724,9,"Hello",0
"289",289,"Banks, ATMs",44.5359769854388,40.1695542570701,10,"Hello",0
"290",290,"Banks, ATMs",44.5371079643815,40.1696288728023,10,"Hello",0
"291",291,"Banks, ATMs",44.518564311466,40.1778615662784,9,"Hello",0
"292",292,"Banks, ATMs",44.5171127237984,40.1791888925863,9,"Hello",0
"293",293,"Banks, ATMs",44.5170444518368,40.1792739987185,9,"Hello",0
"294",294,"Banks, ATMs",44.5171279053267,40.1792672725926,9,"Hello",0
"295",295,"Banks, ATMs",44.5207102070167,40.1787980893473,9,"Hello",0
"296",296,"Banks, ATMs",44.5171403020776,40.1823813975794,9,"Hello",0
"297",297,"Banks, ATMs",44.5174637854114,40.1821496996328,9,"Hello",0
"298",298,"Banks, ATMs",44.5173893150744,40.1822175070521,9,"Hello",0
"299",299,"Banks, ATMs",44.5180149018382,40.1817419614848,9,"Hello",0
"300",300,"Banks, ATMs",44.5195903671835,40.1810684778407,9,"Hello",0
"301",301,"Banks, ATMs",44.5197340077975,40.1809408906109,9,"Hello",0
"302",302,"Banks, ATMs",44.5211360982929,40.1821227962654,9,"Hello",0
"303",303,"Banks, ATMs",44.5244316577442,40.177292782639,9,"Hello",0
"304",304,"Banks, ATMs",44.5267702419234,40.177073559097,9,"Hello",0
"305",305,"Banks, ATMs",44.5248742576847,40.1785011075795,9,"Hello",0
"306",306,"Banks, ATMs",44.5226822785599,40.1803661617288,9,"Hello",0
"307",307,"Banks, ATMs",44.5223459493176,40.1811128141753,9,"Hello",0
"308",308,"Banks, ATMs",44.5227089585239,40.1807855070227,9,"Hello",0
"309",309,"Banks, ATMs",44.5222865706773,40.181138070774,9,"Hello",0
"310",310,"Banks, ATMs",44.5274784736934,40.1809478224677,9,"Hello",0
"311",311,"Banks, ATMs",44.5274389478209,40.1810404072981,9,"Hello",0
"312",312,"Banks, ATMs",44.517046697625,40.1825201688972,9,"Hello",0
"313",313,"Banks, ATMs",44.5170917032207,40.1824989620228,9,"Hello",0
"314",314,"Banks, ATMs",44.5182845760865,40.1829395695077,9,"Hello",0
"315",315,"Banks, ATMs",44.5191925931757,40.1831353026313,9,"Hello",0
"316",316,"Banks, ATMs",44.519239215739,40.1830983796659,9,"Hello",0
"317",317,"Banks, ATMs",44.5184894818028,40.183716871,9,"Hello",0
"318",318,"Banks, ATMs",44.5188287754856,40.1833882038149,9,"Hello",0
"319",319,"Banks, ATMs",44.5192527802997,40.1837665586964,9,"Hello",0
"320",320,"Banks, ATMs",44.517784843294,40.1842899930337,9,"Hello",0
"321",321,"Banks, ATMs",44.5177429818017,40.1843237584246,9,"Hello",0
"322",322,"Banks, ATMs",44.5179009056287,40.184755089226,9,"Hello",0
"323",323,"Banks, ATMs",44.5188825845712,40.1840030551617,9,"Hello",0
"324",324,"Banks, ATMs",44.5181098537638,40.1845750767206,9,"Hello",0
"325",325,"Banks, ATMs",44.5195378157394,40.1827966812256,9,"Hello",0
"326",326,"Banks, ATMs",44.5196884632125,40.1832711899516,9,"Hello",0
"327",327,"Banks, ATMs",44.5194035176044,40.1835033644757,9,"Hello",0
"328",328,"Banks, ATMs",44.5172101910067,40.1853142710416,9,"Hello",0
"329",329,"Banks, ATMs",44.5178783579151,40.1863862978114,9,"Hello",0
"330",330,"Banks, ATMs",44.5186811822845,40.1865003553567,9,"Hello",0
"331",331,"Banks, ATMs",44.5168469123058,40.1872144116228,9,"Hello",0
"332",332,"Banks, ATMs",44.5168567039424,40.1872991645586,9,"Hello",0
"333",333,"Banks, ATMs",44.5216025035884,40.1857401739812,9,"Hello",0
"334",334,"Banks, ATMs",44.5231441024475,40.1836973802362,9,"Hello",0
"335",335,"Banks, ATMs",44.5252288227274,40.184726402553,9,"Hello",0
"336",336,"Banks, ATMs",44.5222628551538,40.1862053974847,9,"Hello",0
"337",337,"Banks, ATMs",44.5224426080421,40.186460963663,9,"Hello",0
"338",338,"Banks, ATMs",44.5239175519071,40.1854150166127,9,"Hello",0
"339",339,"Banks, ATMs",44.5222986081021,40.1870495033805,9,"Hello",0
"340",340,"Banks, ATMs",44.5225062087642,40.1871844220971,9,"Hello",0
"341",341,"Banks, ATMs",44.5237069868045,40.1875825885866,9,"Hello",0
"342",342,"Banks, ATMs",44.5238489206194,40.1876994577622,9,"Hello",0
"343",343,"Banks, ATMs",44.536662310169,40.1863589157368,10,"Hello",0
"344",344,"Banks, ATMs",44.5437137258233,40.1851293188035,10,"Hello",0
"345",345,"Banks, ATMs",44.5168871568305,40.1883376710822,9,"Hello",0
"346",346,"Banks, ATMs",44.5177679549666,40.1881322082237,9,"Hello",0
"347",347,"Banks, ATMs",44.5209453859581,40.1879913896325,9,"Hello",0
"348",348,"Banks, ATMs",44.5220269575602,40.1897238085532,9,"Hello",0
"349",349,"Banks, ATMs",44.5220477984748,40.1897093976454,9,"Hello",0
"350",350,"Banks, ATMs",44.5214452984137,40.1900696007973,9,"Hello",0
"351",351,"Banks, ATMs",44.5237262107516,40.1886368743992,9,"Hello",0
